pdb_id,variant,ph,engine,stage,stage_dir,ligand_file,posebusters_pass,posebusters_reason,mol_pred_loaded,sanitization,passes_valence_checks,internal_steric_clash,bond_lengths,bond_angles,most_extreme_clash_protein,most_extreme_relative_distance_protein,file,molecule,position,mol_cond_loaded,inchi_convertible,all_atoms_connected,no_radicals,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,mol_true_loaded,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters
EX4M,APO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00046.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00047.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00048.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00049.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00050.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,actives_final_00001.sdf,False,,True,True,True,True,True,True,False,0.8101481563722572,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00001.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00001_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,35.0,0.9543700971745588,1.0081450330745136,0.0,0.0,48.0,1.06241201915783,0.0,445.0,0.8339885198317019,0.0,35.0,48.0,445.0,2.0,2.0,0.0008330392801242,0.0,0.0,,0.0,0.0,,18.0,239.89222779782716,53.46854947902192,4.486604370891854,2.5519666925726106,0,32,2133.0,N,O,1.6,1.55,3.1500000000000004,2.5519666925726106,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0305919745729042,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,actives_final_00002.sdf,False,,True,True,True,True,True,True,False,0.8380503720156097,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00002.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00002_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,34.0,0.9539783282970732,1.0456932454609322,0.0,0.0,47.0,1.0627722096783765,0.0,415.0,0.9898153891221008,0.0,34.0,47.0,415.0,2.0,2.0,0.0022651524212136,0.0,0.0,,0.0,0.0,,18.0,222.39051603281987,77.85107713533705,2.8566145031778314,2.629036325348132,0,21,1643.0,C,O,1.7,1.55,3.25,2.7236637090507316,3.25,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0168502056521162,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,actives_final_00003.sdf,False,,True,True,True,True,True,True,False,0.8023614680566489,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00003.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00003_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,35.0,0.9537449246960558,1.0460286353062431,0.0,0.0,48.0,1.0628220542944922,0.0,445.0,0.9897069161627252,0.0,35.0,48.0,445.0,2.0,2.0,0.0022269322442707,0.0,0.0,,0.0,0.0,,20.0,193.65340383171025,80.11424020297865,2.4172157576613977,2.527438624378444,0,28,2133.0,N,O,1.6,1.55,3.1500000000000004,2.527438624378444,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0118320610687022,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,actives_final_00004.sdf,False,,True,True,True,True,True,True,False,0.8812325022966736,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00004.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00004_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,35.0,0.9540398237939636,1.0078150882582602,0.0,0.0,48.0,1.0630242992092227,0.0,445.0,0.9903019621547612,0.0,35.0,48.0,445.0,2.0,2.0,0.0022077412197289,0.0,0.0,,0.0,0.0,,22.0,154.54290820245285,54.38967967051629,2.841401330889395,2.775882382234522,0,30,2186.0,O,N,1.55,1.6,3.1500000000000004,2.775882382234522,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0101628664495114,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,actives_final_00005.sdf,False,,True,True,True,True,True,True,False,0.7931352189546923,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00005.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/actives_final_00005_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,35.0,0.9533055609491512,1.015529060388055,0.0,0.0,48.0,1.0624489149766625,0.0,445.0,0.9912373026838066,0.0,35.0,48.0,445.0,2.0,2.0,0.0014426745649083,0.0,0.0,,0.0,0.0,,22.0,183.9972703519521,54.38967967051629,3.3829445487926613,2.458719178759546,0,12,1349.0,O,O,1.55,1.55,3.1,2.458719178759546,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0163678877630553,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00001.sdf,False,,True,True,True,True,True,True,False,0.8048782984612247,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00001.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00001_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,26.0,0.968115007335659,1.0188118925419267,0.0,0.0,39.0,1.0354399800457978,0.0,235.0,1.0092719293211003,0.0,26.0,39.0,235.0,0.0,0.0,,10.0,10.0,0.2556001328210319,0.0,0.0,,12.0,191.18720245546012,66.0971538832044,2.892517925859463,2.535366640152858,0,8,2084.0,O,N,1.55,1.6,3.1500000000000004,2.535366640152858,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0311236152628802,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00002.sdf,True,,True,True,True,True,True,True,True,0.5844425112082354,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00002.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00002_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,25.0,0.9576117106290568,1.0314918788070346,0.0,0.0,38.0,1.0727941115101214,0.0,190.0,0.9783018479606408,0.0,25.0,38.0,190.0,1.0,1.0,0.000208432762102,0.0,0.0,,0.0,0.0,,10.0,217.9538124491563,78.13527589058133,2.789441900152414,1.81177178474553,4,20,2188.0,O,O,1.55,1.55,3.1,1.81177178474553,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0756286632633768,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00003.sdf,False,,True,True,True,True,True,True,False,0.8183037104028403,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00003.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00003_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,25.0,0.8783700179050172,1.045863359898526,0.0,0.0,38.0,1.0497822139604067,0.0,190.0,0.9833635230908024,0.0,25.0,38.0,190.0,1.0,1.0,0.0021182259779604,0.0,0.0,,0.0,0.0,,13.0,158.5209210101475,67.40921558643936,2.351620911637444,2.5776566877689477,0,13,1368.0,O,N,1.55,1.6,3.1500000000000004,2.5776566877689473,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0231352952063668,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00004.sdf,True,,True,True,True,True,True,True,True,0.45089735940686376,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00004.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00004_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,36.0,0.8397196962010869,1.0200960753727364,0.0,0.0,56.0,1.1385524578537964,0.0,436.0,0.9572214035407092,0.0,36.0,56.0,436.0,4.0,4.0,0.0027413388082607,0.0,0.0,,0.0,0.0,,15.0,325.0764321260825,49.86830123132483,6.518698734455494,1.3977818141612777,4,34,2133.0,O,O,1.55,1.55,3.1,1.3977818141612777,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0651859639900118,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00005.sdf,False,,True,True,True,True,True,True,False,0.8017908101331405,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00005.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00005_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,31.0,0.8399348740008846,1.0525786347221424,0.0,0.0,48.0,1.1384305269081851,0.0,327.0,0.9370293381654924,0.0,31.0,48.0,327.0,3.0,3.0,0.0025120115608491,0.0,0.0,,0.0,0.0,,13.0,315.375703090273,43.78560576966704,7.20272558861691,2.539312899191432,0,14,1813.0,N,C,1.6,1.7,3.3,2.6459096734393635,3.3,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0184277009956902,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00006.sdf,True,,True,True,True,True,True,True,True,0.43916571188032205,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00006.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00006_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,29.0,0.8400158115347954,1.0345970695259743,0.0,0.0,43.0,1.1382427127424573,0.0,279.0,0.9307300685403196,0.0,29.0,43.0,279.0,3.0,3.0,0.0037145703151042,0.0,0.0,,0.0,0.0,,11.0,218.1377829034372,41.68739653185384,5.232703432001457,1.493163420393095,4,20,1317.0,C,C,1.7,1.7,3.4,1.493163420393095,3.4,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0618423182774809,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00007.sdf,True,,True,True,True,True,True,True,True,0.6927811030944289,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00007.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00007_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,25.0,0.9578790839367284,1.029389230155139,0.0,0.0,38.0,1.0726431402448109,0.0,190.0,1.00100743750122,0.0,25.0,38.0,190.0,1.0,1.0,0.0024157972265412,0.0,0.0,,0.0,0.0,,10.0,182.02455602836437,77.33435757545847,2.353734636649113,2.2515385850568936,1,19,1346.0,O,C,1.55,1.7,3.25,2.2515385850568936,3.25,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0312676586927858,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00008.sdf,True,,True,True,True,True,True,True,True,0.6308905333049267,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00008.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00008_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,25.0,0.9576468226463564,1.0283345665804124,0.0,0.0,38.0,1.0727204426147028,0.0,190.0,1.000924190926871,0.0,25.0,38.0,190.0,1.0,1.0,0.0020625305188738,0.0,0.0,,0.0,0.0,,10.0,192.89131826778743,75.35279774643708,2.559842819862756,2.081938759906258,2,5,1409.0,C,N,1.7,1.6,3.3,2.081938759906258,3.3,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0420026251640727,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00009.sdf,False,,True,True,True,True,True,True,False,0.8962882038600628,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00009.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00009_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,25.0,0.957734597057828,1.0278854453520403,0.0,0.0,38.0,1.0729895225862829,0.0,190.0,0.9438782349694164,0.0,25.0,38.0,190.0,1.0,1.0,0.0022279569882937,0.0,0.0,,0.0,0.0,,10.0,284.7079356335543,85.23831115237945,3.340140504714899,2.852667874113637,0,1,1643.0,C,O,1.7,1.55,3.25,2.9129366625452042,3.25,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0173003802281368,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00010.sdf,True,,True,True,True,True,True,True,True,0.7385150469054228,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00010.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00010_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,25.0,0.9573912146933446,1.0284268342316858,0.0,0.0,38.0,1.0727230631469489,0.0,190.0,1.001317612955588,0.0,25.0,38.0,190.0,1.0,1.0,0.002039120958962,0.0,0.0,,0.0,0.0,,10.0,190.76946277285975,85.3799521954631,2.234358978512017,2.28939664540681,1,17,1333.0,O,O,1.55,1.55,3.1,2.2893966454068106,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0307865590388586,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00011.sdf,False,,True,True,True,True,True,True,False,0.7703896241580485,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00011.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00011_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,24.0,0.9579572308004454,1.0284019178476658,0.0,0.0,36.0,1.0725435010273672,0.0,171.0,1.0010315174159148,0.0,24.0,36.0,171.0,1.0,1.0,0.0014850979536658,0.0,0.0,,0.0,0.0,,11.0,192.0044623341645,73.42935790973043,2.6148187564189658,2.556445579315152,0,5,2167.0,C,C,1.7,1.7,3.4,2.619324722137365,3.4,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.032421875,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00012.sdf,False,,True,True,True,True,True,True,False,0.8371501008559712,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00012.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00012_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,25.0,0.9583419603468551,1.0511706128445124,0.0,0.0,38.0,1.0419376223063064,0.0,190.0,0.9432159014172689,0.0,25.0,38.0,190.0,1.0,1.0,0.0022435465450731,0.0,0.0,,0.0,0.0,,11.0,154.96308300340618,71.9661243526411,2.1532781485365504,2.595165312653511,0,17,1643.0,O,O,1.55,1.55,3.1,2.595165312653511,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0125093353248693,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00013.sdf,False,,True,True,True,True,True,True,False,0.7889429983766253,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00013.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00013_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,24.0,0.95758583779248,1.0234639600332518,0.0,0.0,36.0,1.0727799159613856,0.0,171.0,1.000914088096335,0.0,24.0,36.0,171.0,1.0,1.0,0.002354838971632,0.0,0.0,,0.0,0.0,,11.0,167.10027402779752,72.76978414591012,2.2962865149186933,2.5157714522587256,0,14,1409.0,N,N,1.6,1.6,3.2,2.524617594805201,3.2,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0376365054602184,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00014.sdf,False,,True,True,True,True,True,True,False,0.7707931371994676,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00014.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00014_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23.0,0.9579115997183072,1.028313102062849,0.0,0.0,35.0,1.0728044489182669,0.0,173.0,1.0023983533113867,0.0,23.0,35.0,173.0,1.0,1.0,0.0021345625277018,0.0,0.0,,0.0,0.0,,9.0,116.33750102463443,33.90204559979885,3.431577622128049,2.3894587253183497,0,4,1333.0,O,O,1.55,1.55,3.1,2.3894587253183497,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0228032239040691,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00015.sdf,True,,True,True,True,True,True,True,True,0.7334293284847948,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00015.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00015_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,25.0,0.958061416703231,1.0293870119835484,0.0,0.0,38.0,1.0725475766363566,0.0,190.0,1.0142762244194696,0.0,25.0,38.0,190.0,1.0,1.0,0.0022847470653972,0.0,0.0,,0.0,0.0,,10.0,265.63254328805886,76.73835833964182,3.46153539162744,2.383645317575583,1,24,1666.0,O,C,1.55,1.7,3.25,2.383645317575583,3.25,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0380465644520159,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00016.sdf,False,,True,True,True,True,True,True,False,0.8030316078240787,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00016.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00016_dock001.pdb,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,29.0,0.9547869139982004,1.056355003452425,0.0,0.0,41.0,1.0543124905968686,0.0,281.0,0.9696107761530136,0.0,29.0,41.0,281.0,3.0,3.0,0.0023454461227813,0.0,0.0,,0.0,0.0,,9.0,118.48786103847956,63.59883146739028,1.863050913116747,2.505543853138468,0,17,1643.0,N,O,1.6,1.55,3.1500000000000004,2.529549564645848,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0247647350173353,,,
EX4M,HOLO,pH7_0,ledock,stage1,ledock_stage1,decoys_final_00017.sdf,True,,True,True,True,True,True,True,True,0.6418597977751838,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00017.sdf,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/ledock_stage1/decoys_final_00017_dock001.pdb,0.0,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,24.0,0.948735585172694,1.038215635885417,0.0,0.0,35.0,1.038469565121144,0.0,194.0,0.96400231407796,0.0,24.0,35.0,194.0,1.0,1.0,0.0031634894874934,1.0,0.0,0.001935193025015,0.0,0.0,,10.0,105.628336063646,38.95952858952992,2.711232396483176,2.086044342769348,1,20,1387.0,O,C,1.55,1.7,3.25,2.0860443427693474,3.25,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0332775608849228,,,
